139200  0  -0.9512  0.0067  -0.3086  59.2533  31.2854  61.4689  0.2168
141600  0  -0.9588  0.0061  -0.2842  59.2435  31.2868  61.4674  0.2157
144000  0  -0.9649  0.0056  -0.2625  59.2340  31.2881  61.4662  0.2146
146400  0  -0.9700  0.0052  -0.2432  59.2235  31.2897  61.4647  0.2132
148800  0  -0.9742  0.0048  -0.2257  59.2142  31.2913  61.4638  0.2119
151200  0  -0.9777  0.0043  -0.2099  59.2027  31.2929  61.4625  0.2105
153600  0  -0.9807  0.0040  -0.1955  59.1906  31.2945  61.4616  0.2090
156000  0  -0.9832  0.0037  -0.1823  59.1807  31.2962  61.4612  0.2074
158400  0  -0.9854  0.0034  -0.1700  59.1704  31.2978  61.4609  0.2060
160800  0  -0.9873  0.0030  -0.1587  59.1589  31.2994  61.4606  0.2044
163200  0  -0.9890  0.0028  -0.1482  59.1474  31.3010  61.4607  0.2028
165600  0  -0.9904  0.0026  -0.1384  59.1374  31.3027  61.4609  0.2012
168000  0  -0.9916  0.0024  -0.1291  59.1289  31.3042  61.4612  0.1996
170400  0  -0.9927  0.0022  -0.1204  59.1202  31.3056  61.4617  0.1981
172800  0  -0.9937  0.0019  -0.1121  59.1106  31.3070  61.4620  0.1967
175200  0  -0.9946  0.0017  -0.1042  59.1004  31.3086  61.4622  0.1951
177600  0  -0.9953  0.0015  -0.0967  59.0902  31.3099  61.4625  0.1937
180000  0  -0.9960  0.0013  -0.0895  59.0809  31.3113  61.4631  0.1923
182400  0  -0.9966  0.0012  -0.0826  59.0734  31.3126  61.4639  0.1909
184800  0  -0.9971  0.0010  -0.0760  59.0667  31.3139  61.4644  0.1895
187200  0  -0.9976  0.0009  -0.0695  59.0595  31.3150  61.4649  0.1883
189600  0  -0.9980  0.0007  -0.0632  59.0517  31.3162  61.4651  0.1871
192000  0  -0.9984  0.0005  -0.0571  59.0431  31.3173  61.4652  0.1860
194400  0  -0.9987  0.0003  -0.0511  59.0341  31.3185  61.4650  0.1848
196800  0  -0.9990  0.0002  -0.0453  59.0254  31.3196  61.4653  0.1837
